MAKE,MODEL,MODEL_YR,BODY_STYLE,BLIND_SPOT_DETECTION,ARS,AUTO_CRASH_NOTIFICATION,FRNT_COLLISION_WARNING,LANE_DEPARTURE_WARNING,CRASH_IMMINENT_BRAKE,DYNAMIC_BRAKE_SUPPORT,NHTSA_ESC
HONDA,ACCORD V6,2012,4 DR,,,,,,,,Standard
HONDA,CIVIC,2012,2 DR,,,,,,,,Standard
HONDA,CIVIC,2012,4 DR,,,,,,,,Standard
HONDA,CIVIC CNG,2012,4 DR,,,,,,,,Standard
HONDA,CIVIC HYBRID,2012,4 DR,,,,,,,,Standard
HONDA,CR-V,2012,SUV,,,,,,,,Standard
HONDA,CR-V,2012,SUV,,,,,,,,Standard
HONDA,CR-Z,2012,3 HB,,,,,,,,Standard
HONDA,CROSSTOUR,2012,SUV,,,,,,,,Standard
HONDA,CROSSTOUR,2012,SUV,,,,,,,,Standard
HONDA,FCX,2012,4 DR,,,,Standard,,,,Standard
HONDA,FIT,2012,5 HB,,,,,,,,Standard
HONDA,INSIGHT,2012,5 HB,,,,,,,,Standard
HONDA,ODYSSEY,2012,VAN,Touring Elite: STD All other: N/A,,,,,,,Standard
HONDA,PILOT,2012,SUV,,,,,,,,Standard
HONDA,PILOT,2012,SUV,,,,,,,,Standard
HONDA,RIDGELINE,2012,PU/CC,,,,,,,,Standard
HYUNDAI,ACCENT,2012,5 HB,,,,,,,,Standard
HYUNDAI,ACCENT,2012,4 DR,,,,,,,,Standard
HYUNDAI,AZERA,2012,4 DR,,Standard,Optional,,,,,Standard
HYUNDAI,ELANTRA,2012,4 DR,,,,,,,,Standard
HYUNDAI,ELANTRA,2012,2 DR,,,,,,,,No
HYUNDAI,ELANTRA,2012,4 DR,,,,,,,,Standard
HYUNDAI,ELANTRA TOURING,2012,5 HB,,,,,,,,Standard
HYUNDAI,EQUUS,2012,4 DR,,Standard,,,Optional,,,Standard
HYUNDAI,GENESIS,2012,2 DR,,Standard,,,,,,Standard
HYUNDAI,GENESIS,2012,4 DR,,Standard,,,Optional,,,Standard
HYUNDAI,SANTA FE,2012,SUV,,Standard,,,,,,Standard
HYUNDAI,SANTA FE,2012,SUV,,Standard,,,,,,Standard
HYUNDAI,SONATA,2012,4 DR,,Standard,Standard,,,,,Standard
HYUNDAI,SONATA HYBRID,2012,4 DR,,Standard,Standard,,,,,Standard
HYUNDAI,TUCSON,2012,SUV,,Standard,,,,,,Standard
HYUNDAI,TUCSON,2012,SUV,,Standard,,,,,,Standard
HYUNDAI,VELOSTER,2012,2 DR,,,Standard,,,,,Standard
HYUNDAI,VERACRUZ,2012,SUV,,Standard,,,,,,Standard
HYUNDAI,VERACRUZ,2012,SUV,,Standard,,,,,,Standard
INFINITI,EX35,2012,SW,Optional,,,Optional,Optional,,,Standard
INFINITI,EX35,2012,SW,Optional,,,Optional,Optional,,,Standard
INFINITI,FX35,2012,SUV,,,,Optional,Optional,,,Standard
INFINITI,FX35,2012,SUV,,,,Optional,Optional,,,Standard
INFINITI,FX50,2012,SUV,,,,Optional,Optional,,,Standard
INFINITI,FX50,2012,SUV,,,,Optional,Optional,,,Standard
INFINITI,G25,2012,4 DR,,,,,,,,Standard
INFINITI,G25,2012,4 DR,,,,,,,,Standard
INFINITI,G37,2012,4 DR,,,,,,,,Standard
INFINITI,G37,2012,2 DR,,,,,,,,Standard
INFINITI,G37,2012,C,,,,,,,,Standard
INFINITI,G37,2012,2 DR,,,,,,,,Standard
INFINITI,G37,2012,4 DR,,,,,,,,Standard
INFINITI,M35 HEV,2012,4 DR,Optional,,,Optional,Optional,,,Standard
INFINITI,M37,2012,4 DR,Optional,,,Optional,Optional,,,Standard
INFINITI,M37,2012,4 DR,Optional,,,Optional,Optional,,,Standard
INFINITI,M56,2012,4 DR,Optional,,,Optional,Optional,,,Standard
INFINITI,M56,2012,4 DR,Optional,,,Optional,Optional,,,Standard
INFINITI,QX56,2012,SUV,Optional,,,Optional,Optional,,,Standard
INFINITI,QX56,2012,SUV,Optional,,,Optional,Optional,,,Standard
JAGUAR,XF,2012,4 DR,Optional,Standard,,,,,,Standard
JAGUAR,XJ (LWB),2012,4 DR,Optional,Standard,,,,,,Standard
JAGUAR,XJ (SWB),2012,4 DR,Optional,Standard,,,,,,Standard
JAGUAR,XK,2012,C,,Standard,,,,,,Standard
JAGUAR,XK,2012,2 DR,,Standard,,,,,,Standard
JEEP,COMPASS,2012,SUV,,Standard,,,,,,Standard
JEEP,COMPASS,2012,SUV,,Standard,,,,,,Standard
JEEP,GRAND CHEROKEE,2012,SUV,Optional,Standard,,Optional,,,,Standard
JEEP,GRAND CHEROKEE,2012,SUV,Optional,Standard,,Optional,,,,Standard
JEEP,LIBERTY,2012,SUV,,Standard,,,,,,Standard
JEEP,LIBERTY,2012,SUV,,Standard,,,,,,Standard
JEEP,PATRIOT,2012,SUV,,Standard,,,,,,Standard
JEEP,PATRIOT,2012,SUV,,Standard,,,,,,Standard
JEEP,WRANGLER,2012,SUV,,Standard,,,,,,Standard
JEEP,WRANGLER UNLIMITED,2012,SUV,,Standard,,,,,,Standard
KIA,FORTE,2012,4 DR,,,,,,,,Standard
KIA,FORTE,2012,5 HB,,,,,,,,Standard
KIA,FORTE KOUP,2012,2 DR,,,,,,,,Standard
KIA,OPTIMA,2012,4 DR,,Standard,,,,,,Standard
KIA,OPTIMA HYBRID,2012,4 DR,,Standard,,,,,,Standard
KIA,RIO,2012,5 HB,,Standard,,,,,,Standard
KIA,RIO,2012,4 DR,,Standard,,,,,,Standard
KIA,SEDONA,2012,VAN,,,,,,,,Standard
KIA,SORENTO,2012,SUV,Optional,,,,,,,Standard
KIA,SORENTO,2012,SUV,Optional,Standard,,,,,,Standard
KIA,SOUL,2012,SUV,,,,,,,,Standard
KIA,SPORTAGE,2012,SUV,,,,,,,,Standard
KIA,SPORTAGE,2012,SUV,,Standard,,,,,,Standard
LAND ROVER,LR2,2012,SUV,,Standard,,,,,,Standard
LAND ROVER,LR4 (5 SEAT),2012,SUV,,Standard,,,,,,Standard
LAND ROVER,LR4 (7 SEAT),2012,SUV,,Standard,,,,,,Standard
LAND ROVER,RANGE ROVER,2012,SUV,Optional,Standard,,,,,,Standard
LAND ROVER,RANGE ROVER EVOQUE (3-DOOR),2012,SUV,Optional,Standard,,,,,,Standard
LAND ROVER,RANGE ROVER EVOQUE (5-DOOR),2012,SUV,Optional,Standard,,,,,,Standard
LAND ROVER,RANGE ROVER SPORT,2012,SUV,,Standard,,,,,,Standard
LEXUS,CT200H,2012,5 HB,,Standard,Optional,,,,,Standard
LEXUS,ES350,2012,4 DR,,Standard,Optional,,,,,Standard
LEXUS,GS350,2012,4 DR,Optional,Standard,Optional,Optional,Optional,,,Standard
LEXUS,GS350,2012,4 DR,Optional,Standard,Optional,Optional,Optional,,,Standard
LEXUS,GS450H,2012,4 DR,Optional,Standard,Optional,Optional,Optional,,,Standard
LEXUS,GX460,2012,SUV,,Standard,Optional,,,,,Standard
LEXUS,HS250H,2012,4 DR,,Standard,Optional,,,,,Standard
LEXUS,IS F,2012,4 DR,,Standard,Optional,,,,,Standard
LEXUS,IS250,2012,4 DR,,Standard,Optional,,,,,Standard
LEXUS,IS250,2012,4 DR,,Standard,Optional,,,,,Standard
LEXUS,IS250C,2012,C,,,Optional,,,,,Standard
LEXUS,IS350,2012,4 DR,,Standard,Optional,,,,,Standard
LEXUS,IS350,2012,4 DR,,Standard,Optional,,,,,Standard
LEXUS,IS350C,2012,C,,,Optional,,,,,Standard
LEXUS,LFA,2012,2 DR,,Standard,Optional,,,,,Standard
LEXUS,LS460,2012,4 DR,,Standard,Optional,,,,,Standard
LEXUS,LS460,2012,4 DR,,Standard,Optional,,,,,Standard
LEXUS,LS460L,2012,4 DR,,Standard,Optional,,,,,Standard
LEXUS,LS460L,2012,4 DR,,Standard,Optional,,,,,Standard
LEXUS,LS600HL,2012,4 DR,,Standard,Optional,,,,,Standard
LEXUS,LX570,2012,SUV,,Standard,Optional,,,,,Standard
LEXUS,RX350,2012,SUV,,Standard,Optional,,,,,Standard
LEXUS,RX350,2012,SUV,,Standard,Optional,,,,,Standard
LEXUS,RX450H,2012,SUV,,Standard,Optional,,,,,Standard
LEXUS,RX450H,2012,SUV,,Standard,Optional,,,,,Standard
LINCOLN,MKS,2012,4 DR,Optional,,Standard,,,,,Standard
LINCOLN,MKS,2012,4 DR,Optional,,Standard,,,,,Standard
LINCOLN,MKT,2012,SUV,Optional,,Optional,,,,,Standard
LINCOLN,MKT,2012,SUV,Optional,,Optional,,,,,Standard
LINCOLN,MKX,2012,SUV,Optional,,Standard,Optional,,,,Standard
LINCOLN,MKX,2012,SUV,Optional,,Standard,Optional,,,,Standard
LINCOLN,MKZ,2012,4 DR,Optional,,Standard,,,,,Standard
LINCOLN,MKZ,2012,4 DR,Optional,,Standard,,,,,Standard
LINCOLN,MKZ HEV,2012,4 DR,Optional,,Standard,,,,,Standard
LINCOLN,NAVIGATOR,2012,EXTENDED SUV,,,Optional,,,,,Standard
LINCOLN,NAVIGATOR,2012,SUV,,,Optional,,,,,Standard
LINCOLN,NAVIGATOR,2012,EXTENDED SUV,,,Optional,,,,,Standard
LINCOLN,NAVIGATOR,2012,SUV,,,Optional,,,,,Standard
MAYBACH,MAYBACH,2012,4 DR,,Standard,Optional,,,,,Standard
MAZDA,CX-7,2012,SUV,Optional,Standard,,,,,,Standard
MAZDA,CX-7,2012,SUV,Optional,Standard,,,,,,Standard
MAZDA,CX-9,2012,SUV,Optional,Standard,,,,,,Standard
MAZDA,CX-9,2012,SUV,Optional,Standard,,,,,,Standard
MAZDA,MAZDA2,2012,5 HB,,Standard,,,,,,Standard
MAZDA,MAZDA3,2012,4 DR,,Standard,,,,,,Standard
MAZDA,MAZDA3,2012,5 HB,,Standard,,,,,,Standard
MAZDA,MAZDA5,2012,SW,,Standard,,,,,,Standard
MAZDA,MAZDA6,2012,4 DR,Optional,Standard,,,,,,Standard
MAZDA,MX-5,2012,C,,,,,,,,Standard
MERCEDES-BENZ,B-CLASS,2012,4 DR,,Standard,Optional,,,,,Standard
MERCEDES-BENZ,C-CLASS,2012,4 DR,Optional,Standard,Optional,,Optional,,,Standard
MERCEDES-BENZ,C-CLASS,2012,4 DR,Optional,Standard,Optional,,Optional,,,Standard
MERCEDES-BENZ,CL-CLASS,2012,2 DR,Optional,Standard,Optional,Optional,Optional,,,Standard
MERCEDES-BENZ,CL-CLASS,2012,2 DR,Optional,Standard,Optional,Optional,Optional,,,Standard
MERCEDES-BENZ,CLS-CLASS,2012,4 DR,Optional,Standard,Optional,Optional,Optional,,,Standard
MERCEDES-BENZ,CLS-CLASS,2012,4 DR,Optional,Standard,Optional,Optional,Optional,,,Standard
MERCEDES-BENZ,E-CLASS,2012,2 DR,Optional,Standard,Optional,Optional,Optional,,,Standard
MERCEDES-BENZ,E-CLASS,2012,4 DR,Optional,Standard,Optional,Optional,Optional,,,Standard
MERCEDES-BENZ,E-CLASS,2012,2 DR,Optional,Standard,Optional,Optional,Optional,,,Standard
MERCEDES-BENZ,E-CLASS,2012,4 DR,Optional,Standard,Optional,Optional,Optional,,,Standard
MERCEDES-BENZ,E-CLASS CABRIOLET,2012,2 DR,Optional,Standard,Optional,Optional,Optional,,,Standard
MERCEDES-BENZ,G-CLASS,2012,SUV,,,Optional,,,,,Standard
MERCEDES-BENZ,GL-CLASS,2012,SUV,Optional,Standard,Optional,,,,,Standard
MERCEDES-BENZ,GL-CLASS,2012,SUV,Optional,Standard,Optional,,,,,Standard
MERCEDES-BENZ,GLK-CLASS,2012,4 DR,,Standard,Optional,,,,,Standard
MERCEDES-BENZ,GLK-CLASS,2012,4 DR,,Standard,Optional,,,,,Standard
MERCEDES-BENZ,ML-CLASS,2012,SUV,Optional,Standard,Optional,Optional,Optional,,,Standard
MERCEDES-BENZ,R-CLASS,2012,SUV,,Standard,Optional,,,,,Standard
MERCEDES-BENZ,R-CLASS,2012,SUV,,Standard,Optional,,,,,Standard
MERCEDES-BENZ,S-CLASS,2012,4 DR,Optional,Standard,Optional,Optional,Optional,,,Standard
MERCEDES-BENZ,S-CLASS,2012,4 DR,Optional,Standard,Optional,Optional,Optional,,,Standard
MERCEDES-BENZ,SL-CLASS,2012,C,,Standard,Optional,,,,,Standard
MERCEDES-BENZ,SLK-CLASS,2012,C,,Standard,Optional,,,,,Standard
MERCEDES-BENZ,SLS AMG,2012,2 DR OR C,Optional,Standard,Optional,,,,,Standard
MERCEDES-BENZ,SPRINTER 2500,2012,VAN,,,,,,,,Standard
MERCEDES-BENZ,SPRINTER 2500,2012,CARGO VAN,,,,,,,,Standard
MERCEDES-BENZ,SPRINTER 2500  MIXTO,2012,VAN,,,,,,,,Standard
MERCEDES-BENZ,SPRINTER 3500,2012,CAB CHASSIS,,,,,,,,Standard
MERCEDES-BENZ,SPRINTER 3500,2012,CARGO VAN,,,,,,,,Standard
MINI,COOPER CLUBMAN,2012,SW,,,,,,,,Standard
MINI,COOPER CONVERTIBLE,2012,C,,,,,,,,Standard
MINI,COOPER COUNTRYMAN,2012,5 HB,,Standard,,,,,,Standard
MINI,COOPER HARDTOP,2012,3 HB,,,,,,,,Standard
MINI,COOPER ROADSTER,2012,C,,,,,,,,Standard
MINI,COOPER S CLUBMAN,2012,SW,,,,,,,,Standard
MINI,COOPER S CONVERTIBLE,2012,C,,,,,,,,Standard
MINI,COOPER S COUNTRYMAN,2012,5 HB,,Standard,,,,,,Standard
MINI,COOPER S COUNTRYMAN ALL4,2012,5 HB,,Standard,,,,,,Standard
MINI,COOPER S HARDTOP,2012,3 HB,,,,,,,,Standard
MINI,COOPER S ROADSTER,2012,C,,,,,,,,Standard
MINI,JCW CLUBMAN ,2012,SW,,,,,,,,Standard
MINI,JCW CONVERTIBLE,2012,C,,,,,,,,Standard
MINI,JCW COUPE,2012,2 DR,,,,,,,,Standard
MINI,JCW HARDTOP,2012,3 HB,,,,,,,,Standard
MINI,JCW ROADSTER,2012,C,,,,,,,,Standard
MITSUBISHI,ECLIPSE,2012,3 HB,,,,,,,,Standard
MITSUBISHI,ECLIPSE SPYDER,2012,C,,,,,,,,Standard
MITSUBISHI,GALANT,2012,4 DR,,,,,,,,Standard
MITSUBISHI,IMIEV,2012,5 HB,,,,,,,,Standard
MITSUBISHI,LANCER,2012,4 DR,,Standard,,,,,,Standard
MITSUBISHI,LANCER,2012,5 HB,,Standard,,,,,,Standard
MITSUBISHI,LANCER,2012,4 DR,,Standard,,,,,,Standard
MITSUBISHI,LANCER,2012,5 HB,,Standard,,,,,,Standard
MITSUBISHI,LANCER EVOLUTION,2012,4 DR,,Standard,,,,,,Standard
MITSUBISHI,OUTLANDER,2012,SUV,,Standard,,,,,,Standard
MITSUBISHI,OUTLANDER,2012,SUV,,Standard,,,,,,Standard
MITSUBISHI,OUTLANDER SPORT,2012,SUV,,Standard,,,,,,Standard
MITSUBISHI,OUTLANDER SPORT,2012,SUV,,Standard,,,,,,Standard
NISSAN,370Z,2012,2 DR,,,,,,,,Standard
NISSAN,370Z ROADSTER,2012,C,,,,,,,,Standard
NISSAN,ALTIMA,2012,4 DR,,,,,,,,Standard
NISSAN,ALTIMA,2012,2 DR,,,,,,,,Standard
NISSAN,ARMADA,2012,SUV,,,,,,,,Standard
NISSAN,ARMADA,2012,SUV,,,,,,,,Standard
NISSAN,CUBE,2012,VAN,,,,,,,,Standard
NISSAN,FRONTIER,2012,PU/EC,,,,,,,,Standard
NISSAN,FRONTIER,2012,PU/CC,,,,,,,,Standard
NISSAN,FRONTIER,2012,PU/CC,,,,,,,,Standard
NISSAN,FRONTIER,2012,PU/EC,,,,,,,,Standard
NISSAN,GT-R,2012,2 DR,,,,,,,,Standard
NISSAN,GTR,2012,2 DR,,,,,,,,
NISSAN,JUKE,2012,SUV,,,,,,,,Standard
NISSAN,JUKE,2012,SUV,,,,,,,,Standard
NISSAN,LEAF,2012,5 HB,,,,,,,,Standard
NISSAN,MAXIMA,2012,4 DR,,,,,,,,Standard
NISSAN,MURANO,2012,SUV,,,,,,,,Standard
NISSAN,MURANO,2012,SUV,,,,,,,,Standard
NISSAN,MURANO CROSS,2012,C,,,,,,,,Standard
NISSAN,NV1500,2012,VAN,,,,,,,,Standard
NISSAN,NV2500,2012,VAN,,,,,,,,
NISSAN,NV3500,2012,VAN,,,,,,,,Standard
NISSAN,NV3500,2012,VAN,,,,,,,,Standard
NISSAN,PATHFINDER,2012,SUV,,,,,,,,Standard
NISSAN,PATHFINDER,2012,SUV,,,,,,,,Standard
NISSAN,QUEST,2012,VAN,Optional,,,,,,,Standard
NISSAN,ROGUE,2012,SUV,,,,,,,,Standard
NISSAN,ROGUE,2012,SUV,,,,,,,,Standard
NISSAN,SENTRA,2012,4 DR,,,,,,,,Standard
NISSAN,TITAN,2012,PU/CC,,,,,,,,Standard
NISSAN,TITAN,2012,PU/EC,,,,,,,,Standard
NISSAN,TITAN,2012,PU/EC,,,,,,,,Standard
NISSAN,TITAN,2012,PU/CC,,,,,,,,Standard
NISSAN,VERSA,2012,4 DR,,,,,,,,Standard
NISSAN,VERSA,2012,5 HB,,,,,,,,Standard
NISSAN,XTERRA,2012,SUV,,,,,,,,Standard
NISSAN,XTERRA,2012,SUV,,,,,,,,Standard
PORSCHE,911 CARRERA,2012,2 DR,,Standard,,,,,,Standard
PORSCHE,911 CARRERA,2012,C,,Standard,,,,,,Standard
PORSCHE,911 CARRERA 4,2012,C,,Standard,,,,,,Standard
PORSCHE,911 CARRERA 4,2012,2 DR,,Standard,,,,,,Standard
PORSCHE,911 CARRERA 4S,2012,2 DR,,Standard,,,,,,Standard
PORSCHE,911 CARRERA 4S,2012,C,,Standard,,,,,,Standard
PORSCHE,911 CARRERA S,2012,C,,Standard,,,,,,Standard
PORSCHE,911 CARRERA S,2012,2 DR,,Standard,,,,,,Standard
PORSCHE,911 GTS,2012,2 DR,,Standard,,,,,,
PORSCHE,911 GTS,2012,C,,Standard,,,,,,
PORSCHE,911 GTS 4,2012,C,,Standard,,,,,,
PORSCHE,911 GTS 4,2012,2 DR,,Standard,,,,,,
PORSCHE,911 TARGA 4,2012,2 DR,,Standard,,,,,,
PORSCHE,911 TARGA 4S,2012,2 DR,,Standard,,,,,,Standard
PORSCHE,911 TURBO,2012,C,,Standard,,,,,,
PORSCHE,911 TURBO,2012,2 DR,,Standard,,,,,,
PORSCHE,911 TURBO S,2012,C,,Standard,,,,,,
PORSCHE,911 TURBO S,2012,2 DR,,Standard,,,,,,
PORSCHE,BOXSTER,2012,C,,Standard,,,,,,Standard
PORSCHE,BOXSTER S,2012,C,,Standard,,,,,,Standard
PORSCHE,CAYENNE,2012,SUV,Optional,Standard,,,,,,Standard
PORSCHE,CAYENNE GTS,2012,SUV,Optional,Standard,,,,,,
PORSCHE,CAYENNE S,2012,SUV,Optional,Standard,,,,,,Standard
PORSCHE,CAYENNE S HYBRID,2012,SUV,Optional,Standard,,,,,,Standard
PORSCHE,CAYENNE TURBO,2012,SUV,Optional,Standard,,,,,,Standard
PORSCHE,CAYMAN,2012,2 DR,,Standard,,,,,,Standard
PORSCHE,CAYMAN R,2012,2 DR,,Standard,,,,,,
PORSCHE,CAYMAN S,2012,2 DR,,Standard,,,,,,Standard
PORSCHE,PANAMERA,2012,5 HB,,Standard,,,,,,Standard
PORSCHE,PANAMERA 4,2012,5 HB,,Standard,,,,,,Standard
PORSCHE,PANAMERA 4S,2012,5 HB,,Standard,,,,,,Standard
PORSCHE,PANAMERA S,2012,5 HB,,Standard,,,,,,Standard
PORSCHE,PANAMERA S HYBRID,2012,5 HB,,Standard,,,,,,
PORSCHE,PANAMERA TURBO,2012,5 HB,,Standard,,,,,,Standard
PORSCHE,PANAMERA TURBO S,2012,5 HB,,Standard,,,,,,Standard
RAM,1500,2012,PU/RC,Optional,Standard,,,,,,Standard
RAM,1500,2012,PU/RC,Optional,Standard,,,,,,Standard
RAM,1500 CREW,2012,PU/CC,Optional,Standard,,,,,,Standard
RAM,1500 CREW,2012,PU/CC,Optional,Standard,,,,,,Standard
RAM,1500 QUAD,2012,PU/EC,Optional,Standard,,,,,,Standard
RAM,1500 QUAD,2012,PU/EC,Optional,Standard,,,,,,Standard
RAM,2500,2012,PU/EC,Optional,Standard,,,,,,Standard
RAM,2500,2012,PU/CC,Optional,Standard,,,,,,Standard
RAM,2500,2012,PU/RC,Optional,Standard,,,,,,Standard
RAM,2500,2012,PU/CC,Optional,Standard,,,,,,Standard
RAM,2500,2012,PU/RC,Optional,Standard,,,,,,Standard
RAM,2500,2012,PU/EC,Optional,Standard,,,,,,Standard
ROLLS-ROYCE,GHOST,2012,4 DR,Optional,Standard,Standard,Optional,Optional,,,Standard
ROLLS-ROYCE,GHOST EWB,2012,4 DR,Optional,Standard,Standard,Optional,Optional,,,Standard
ROLLS-ROYCE,PHANTOM,2012,2 DR,,,Standard,,,,,Standard
ROLLS-ROYCE,PHANTOM,2012,4 DR,,Standard,Standard,,,,,Standard
ROLLS-ROYCE,PHANTOM,2012,C,,,Standard,,,,,Standard
ROLLS-ROYCE,PHANTOM EWB,2012,4 DR,,Standard,Standard,,,,,Standard
SAAB,9-3,2012,SW,,Standard,Standard,,,,,Standard
SAAB,9-3,2012,4 DR,,Standard,Standard,,,,,Standard
SAAB,9-3,2012,4 DR,,Standard,Standard,,,,,Standard
SAAB,9-3,2012,SW,,Standard,Standard,,,,,Standard
SAAB,9-3,2012,C,,Standard,Standard,,,,,Standard
SAAB,9-4X,2012,SUV,,Standard,Standard,,,,,Standard
SAAB,9-4X,2012,SUV,,Standard,Standard,,,,,Standard
SAAB,9-5,2012,4 DR,Optional,Standard,Standard,,Standard,,,Standard
SAAB,9-5,2012,SW,Optional,Standard,Standard,,Standard,,,Standard
SAAB,9-5,2012,4 DR,Optional,Standard,Standard,,Standard,,,Standard
SMART,FORTWO,2012,2 DR,,,Optional,,,,,Standard
SMART,FORTWO CABRIOLET,2012,2 DR,,,Optional,,,,,Standard
SMART,FORTWO ED,2012,2 DR,,,Optional,,,,,Standard
SMART,FORTWO ED CABRIOLET,2012,2 DR,,,Optional,,,,,Standard
SUBARU,FORESTER,2012,SUV,,,,,,,,Standard
SUBARU,IMPREZA,2012,SW,,,,,,,,Standard
SUBARU,IMPREZA,2012,4 DR,,,,,,,,Standard
SUBARU,IMPREZA WRX/STI,2012,SW,,,,,,,,Standard
SUBARU,IMPREZA WRX/STI,2012,4 DR,,,,,,,,Standard
SUBARU,LEGACY,2012,4 DR,,,,,,,,Standard
SUBARU,OUTBACK,2012,SUV,,,,,,,,Standard
SUBARU,TRIBECA,2012,SUV,,,,,,,,Standard
SUZUKI,EQUATOR,2012,PU/EC,,,,,,,,Standard
SUZUKI,EQUATOR,2012,PU/CC,,,,,,,,Standard
SUZUKI,EQUATOR,2012,PU/EC,,,,,,,,Standard
SUZUKI,EQUATOR,2012,PU/CC,,,,,,,,Standard
SUZUKI,GRAND VITARA,2012,SUV,,,,,,,,Standard
SUZUKI,GRAND VITARA,2012,SUV,,,,,,,,Standard
SUZUKI,KIZASHI,2012,4 DR,Optional,Standard,,,,,,Standard
SUZUKI,KIZASHI,2012,4 DR,Optional,Standard,,,,,,Standard
SUZUKI,SX4,2012,5 HB,,,,,,,,Standard
SUZUKI,SX4,2012,5 HB,,,,,,,,Standard
SUZUKI,SX4,2012,4 DR,,,,,,,,Standard
TOYOTA,4RUNNER,2012,SUV,,Standard,Optional,,,,,Standard
TOYOTA,4RUNNER,2012,SUV,,Standard,Optional,,,,,Standard
TOYOTA,AVALON,2012,4 DR,,Standard,Optional,,,,,Standard
TOYOTA,CAMRY,2012,4 DR,Optional,Standard,Optional,,,,,Standard
TOYOTA,CAMRY HV,2012,4 DR,Optional,Standard,Optional,,,,,Standard
TOYOTA,COROLLA,2012,4 DR,,,,,,,,Standard
TOYOTA,FJ CRUISER,2012,SUV,,,,,,,,Standard
TOYOTA,FJ CRUISER,2012,SUV,,,,,,,,Standard
TOYOTA,HIGHLANDER,2012,SUV,,Standard,,,,,,Standard
TOYOTA,HIGHLANDER,2012,SUV,,Standard,,,,,,Standard
TOYOTA,HIGHLANDER HV,2012,SUV,,Standard,,,,,,Standard
TOYOTA,LANDCRUISER,2012,SUV,,Standard,Optional,,,,,Standard
TOYOTA,MATRIX,2012,SW,,,,,,,,Standard
TOYOTA,MATRIX,2012,SW,,,,,,,,Standard
TOYOTA,PRIUS,2012,5 HB,,Standard,Optional,,,,,Standard
TOYOTA,PRIUS PLUG-IN,2012,5 HB,,Standard,Optional,,,,,Standard
TOYOTA,PRIUS V,2012,SW,,Standard,Optional,,,,,Standard
TOYOTA,RAV4,2012,SUV,,Standard,,,,,,Standard
TOYOTA,RAV4,2012,SUV,,Standard,,,,,,Standard
TOYOTA,SCION IQ,2012,3 HB,,Standard,,,,,,Standard
TOYOTA,SCION TC,2012,3 HB,,,,,,,,Standard
TOYOTA,SCION XB,2012,SW,,,,,,,,Standard
TOYOTA,SCION XD,2012,5 HB,,,,,,,,Standard
TOYOTA,SEQUOIA,2012,SUV,Optional,Standard,,,,,,Standard
TOYOTA,SEQUOIA,2012,SUV,Optional,Standard,,,,,,Standard
TOYOTA,SIENNA,2012,VAN,,Standard,Optional,,,,,Standard
TOYOTA,SIENNA,2012,VAN,,Standard,Optional,,,,,Standard
TOYOTA,TACOMA,2012,PU/CC,,,,,,,,Standard
TOYOTA,TACOMA,2012,PU/EC,,,,,,,,Standard
TOYOTA,TACOMA,2012,PU/RC,,,,,,,,Standard
TOYOTA,TACOMA,2012,PU/RC,,,,,,,,Standard
TOYOTA,TACOMA,2012,PU/EC,,,,,,,,Standard
TOYOTA,TACOMA,2012,PU/CC,,,,,,,,Standard
TOYOTA,TUNDRA,2012,PU/RC,,,,,,,,Standard
TOYOTA,TUNDRA,2012,PU/EC,,,,,,,,Standard
TOYOTA,TUNDRA,2012,PU/CC,,Standard,,,,,,Standard
TOYOTA,TUNDRA,2012,PU/RC,,,,,,,,Standard
TOYOTA,TUNDRA,2012,PU/EC,,,,,,,,Standard
TOYOTA,TUNDRA,2012,PU/CC,,Standard,,,,,,Standard
TOYOTA,VENZA,2012,SUV,,Standard,,,,,,Standard
TOYOTA,VENZA,2012,SUV,,Standard,,,,,,Standard
TOYOTA,YARIS,2012,4 DR,,,,,,,,Standard
TOYOTA,YARIS,2012,3 HB,,,,,,,,Standard
TOYOTA,YARIS,2012,5 HB,,,,,,,,Standard
VOLKSWAGEN,BEETLE,2012,2 DR,,Standard,,,,,,Standard
VOLKSWAGEN,CC,2012,4 DR,,Standard,,,,,,Standard
VOLKSWAGEN,CC,2012,4 DR,,Standard,,,,,,Standard
VOLKSWAGEN,EOS,2012,C,,Standard,,,,,,Standard
VOLKSWAGEN,GOLF,2012,4 DR,,,,,,,,Standard
VOLKSWAGEN,GOLF,2012,2 DR,,Standard,,,,,,Standard
VOLKSWAGEN,GTI,2012,4 DR,,,,,,,,Standard
VOLKSWAGEN,GTI,2012,2 DR,,Standard,,,,,,Standard
VOLKSWAGEN,JETTA,2012,SW,,Standard,,,,,,Standard
VOLKSWAGEN,JETTA,2012,4 DR,,Standard,,,,,,Standard
VOLKSWAGEN,PASSAT,2012,4 DR,,Standard,,,,,,Standard
VOLKSWAGEN,ROUTAN,2012,VAN,Optional,Standard,,,,,,Standard
VOLKSWAGEN,TIGUAN,2012,SUV,,Standard,,,,,,Standard
VOLKSWAGEN,TIGUAN,2012,SUV,,Standard,,,,,,Standard
VOLKSWAGEN,TOUAREG,2012,SUV,,Standard,,,,,,Standard
VOLVO,C30,2012,3 HB,Optional,Standard,,,,,,Standard
VOLVO,C70,2012,C,Optional,Standard,,,,,,Standard
VOLVO,S60,2012,4 DR,Optional,Standard,,Optional,Optional,,,Standard
